ID;in_degree;out_degree;betweenness;closeness;eigenvector;clustering_coeff;pagerank;hubs;authorities;max_clique;cliques_count
114;0.2337662337662338;0.2207792207792208;0.09125085440874915;13.355916884183625;0.1132277034144595;0.013168293831376602;0.021188131888712127;0.01310740159204347;0.022047056956551896;9;23
38;0.18181818181818182;0.18181818181818182;0.03246753246753247;13.805543390956215;0.11322770341445947;0.018674115745193096;0.01192650161401744;0.0070915876946328745;0.009756050589572005;10;15
65;0.25974025974025977;0.15584415584415584;0.01572112098427888;13.835827193699588;0.1132277034144595;0.017185374494307088;0.02090161719027637;0.006073344890714168;0.016630478351104285;10;25
37;0.25974025974025977;0.28571428571428575;0.08356117566643884;13.419299485446363;0.11322770341445954;0.020453652116072498;0.022014327264985693;0.012198687389168903;0.017606099789159516;11;29
12;0.25974025974025977;0.29870129870129875;0.07450444292549556;12.986814837622575;0.11322770341445955;0.014901780840340917;0.01728849116362768;0.007974293692937446;0.010974769112662047;11;35
22;0.14285714285714288;0.1168831168831169;0.04237867395762133;13.078367386506747;0.1132277034144595;0.01964876675002556;0.015768558280711848;0.004568143969159353;0.012570759912948891;5;9
160;0.06493506493506494;0.03896103896103896;0.0;12.17074305118878;0.1132277034144595;0.10556070139112657;0.011511395565750494;0.006958792934153056;0.0040493198204959325;5;2
107;0.4025974025974026;0.5324675324675325;0.22624743677375259;13.319027873426123;0.11322770341445947;0.015988508251177782;0.03828731276817536;0.021662071809010197;0.07352632723412886;11;144
96;0.2337662337662338;0.2077922077922078;0.043745727956254275;13.791949939396616;0.1132277034144595;0.012936054315464244;0.010696699951212562;0.039391836227971315;0.007307375737822371;10;29
51;0.28571428571428575;0.2207792207792208;0.002734107997265892;12.277394418458377;0.1132277034144595;0.027193858783682714;0.021218877694600416;0.031907633062038435;0.027628389333100536;11;41
17;0.07792207792207792;0.16883116883116883;0.013670539986329461;10.727110887666948;0.11322770341445948;0.022020137307756694;0.015125749210674283;0.004023599652772773;0.01018642160637657;6;14
26;0.12987012987012989;0.05194805194805195;0.0;13.759987172104937;0.1132277034144595;0.008790556615013854;0.004192430187622648;0.00594006737801067;0.0032914249906919437;5;8
95;0.14285714285714288;0.14285714285714288;0.013157894736842106;13.484451964489384;0.1132277034144595;0.02790520203536735;0.017152437023068276;0.0009419233811056295;0.0025694059999916232;9;7
27;0.3116883116883117;0.36363636363636365;0.11312371838687629;12.769258103518787;0.11322770341445948;0.015522416817371642;0.0203532409952235;0.029179341072821226;0.02243916362451526;11;72
146;0.2207792207792208;0.27272727272727276;0.048701298701298704;13.184762555382722;0.11322770341445952;0.015903355626659874;0.02115910482631794;0.01142427563354668;0.014216583787615679;11;38
34;0.24675324675324678;0.28571428571428575;0.09090909090909091;13.191359610255043;0.11322770341445954;0.015307846270225207;0.019486483416993928;0.010608033271105346;0.01499398663390176;11;40
73;0.28571428571428575;0.3246753246753247;0.16695146958304855;13.25820917239179;0.11322770341445954;0.013172609545494334;0.017520741851778245;0.010117722632281173;0.012266433460015682;11;57
63;0.15584415584415584;0.36363636363636365;0.24743677375256323;13.189900634032595;0.11322770341445956;0.01091473076573508;0.0196481622007571;0.008501720170717424;0.01726309711082432;11;36
88;0.07792207792207792;0.012987012987012988;0.0;13.155230876618807;0.1132277034144595;0.06136953402249164;0.01049459986612593;0.004676308124726021;0.0045425397996977975;5;3
39;0.12987012987012989;0.12987012987012989;0.04801777170198223;11.96286567894739;0.11322770341445951;0.030951182884089615;0.023725348774379696;0.00896896082911384;0.028058089013489773;5;11
118;0.15584415584415584;0.14285714285714288;0.0018796992481203009;10.676551068434062;0.11322770341445952;0.03774861360019234;0.03136882196980061;0.01070832297885744;0.021156304530053422;7;13
33;0.14285714285714288;0.2207792207792208;0.04442925495557075;13.03533692536002;0.11322770341445954;0.02599278171339339;0.010274410501797764;0.0016921807202669838;0.003131741106755153;9;12
